sec,nsec,goal_id,N,q1_k0,q2_k0,q3_k0,q4_k0,q5_k0,q6_k0,qd1_k0,qd2_k0,qd3_k0,qd4_k0,qd5_k0,qd6_k0,qdd1_k0,qdd2_k0,qdd3_k0,qdd4_k0,qdd5_k0,qdd6_k0,dt_k0,q1_k1,q2_k1,q3_k1,q4_k1,q5_k1,q6_k1,qd1_k1,qd2_k1,qd3_k1,qd4_k1,qd5_k1,qd6_k1,qdd1_k1,qdd2_k1,qdd3_k1,qdd4_k1,qdd5_k1,qdd6_k1,dt_k1,q1_k2,q2_k2,q3_k2,q4_k2,q5_k2,q6_k2,qd1_k2,qd2_k2,qd3_k2,qd4_k2,qd5_k2,qd6_k2,qdd1_k2,qdd2_k2,qdd3_k2,qdd4_k2,qdd5_k2,qdd6_k2,dt_k2,q1_k3,q2_k3,q3_k3,q4_k3,q5_k3,q6_k3,qd1_k3,qd2_k3,qd3_k3,qd4_k3,qd5_k3,qd6_k3,qdd1_k3,qdd2_k3,qdd3_k3,qdd4_k3,qdd5_k3,qdd6_k3,dt_k3,q1_k4,q2_k4,q3_k4,q4_k4,q5_k4,q6_k4,qd1_k4,qd2_k4,qd3_k4,qd4_k4,qd5_k4,qd6_k4,qdd1_k4,qdd2_k4,qdd3_k4,qdd4_k4,qdd5_k4,qdd6_k4,dt_k4,q1_k5,q2_k5,q3_k5,q4_k5,q5_k5,q6_k5,qd1_k5,qd2_k5,qd3_k5,qd4_k5,qd5_k5,qd6_k5,qdd1_k5,qdd2_k5,qdd3_k5,qdd4_k5,qdd5_k5,qdd6_k5,dt_k5,q1_k6,q2_k6,q3_k6,q4_k6,q5_k6,q6_k6,qd1_k6,qd2_k6,qd3_k6,qd4_k6,qd5_k6,qd6_k6,qdd1_k6,qdd2_k6,qdd3_k6,qdd4_k6,qdd5_k6,qdd6_k6,dt_k6,q1_k7,q2_k7,q3_k7,q4_k7,q5_k7,q6_k7,qd1_k7,qd2_k7,qd3_k7,qd4_k7,qd5_k7,qd6_k7,qdd1_k7,qdd2_k7,qdd3_k7,qdd4_k7,qdd5_k7,qdd6_k7,dt_k7,q1_k8,q2_k8,q3_k8,q4_k8,q5_k8,q6_k8,qd1_k8,qd2_k8,qd3_k8,qd4_k8,qd5_k8,qd6_k8,qdd1_k8,qdd2_k8,qdd3_k8,qdd4_k8,qdd5_k8,qdd6_k8,dt_k8,q1_k9,q2_k9,q3_k9,q4_k9,q5_k9,q6_k9,qd1_k9,qd2_k9,qd3_k9,qd4_k9,qd5_k9,qd6_k9,qdd1_k9,qdd2_k9,qdd3_k9,qdd4_k9,qdd5_k9,qdd6_k9,dt_k9
1.772e+09,1772003261213152526,0,10,2.13447,-1.91833,-1.40808,-1.44146,-1.44476,0.742185,2.66454e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,0.067236,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,-2.04281e-14,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,-8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.067611,1.8301,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,2.13447,-1.91833,-1.40808,-1.44146,0.25,-1.44476,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.742185,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,-1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,2.22045e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,2.66454e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003261486989694,0,10,1.84812,-2.16434,-1.20642,-1.28229,-1.28457,0.582782,4.66294e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.091403,1.16992,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,1.84812,-2.16434,-1.20642,-1.28229,0.25,-1.28457,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,1.55431e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.582782,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,4.44089e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,1.9984e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003261735487383,0,10,1.2963,-2.30159,-1.10017,-1.20245,-1.20336,0.502508,1.77636e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,6.43707e-13,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,-2.76223e-13,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,1.0103e-13,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,-3.10862e-14,-2.3,-1.1,-1.2,-1.2,0.5,0,0.089941,0.653183,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,1.19904e-14,-2.3,-1.1,-1.2,-1.2,0.5,1.2963,-2.30159,-1.10017,-1.20245,0.25,-1.20336,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,-1.9984e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.502508,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2.22045e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,1.9984e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003261959952157,0,10,0.646758,-2.33294,-1.07668,-1.18475,-1.18478,0.48461,1.88738e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.064375,0.374441,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.646758,-2.33294,-1.07668,-1.18475,0.25,-1.18478,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.48461,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,1.66533e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,1.11022e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,2.22045e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003262203880129,0,10,0.13162,-2.3217,-1.08456,-1.18965,-1.18938,0.489517,9.15934e-16,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,4.44089e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,-1.38778e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,0,0.058321,0.100107,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,-1.94289e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.13162,-2.3217,-1.08456,-1.18965,0.25,-1.18938,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,-3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.489517,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,-3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,8.32667e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003262441595260,0,10,-0.12877,-2.31032,-1.09264,-1.19502,-1.19464,0.494922,7.49401e-16,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,-2.77556e-17,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,2.77556e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,8.32667e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,-8.32667e-17,-2.3,-1.1,-1.2,-1.2,0.5,0,0.045994,0.0809354,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,-8.32667e-17,-2.3,-1.1,-1.2,-1.2,0.5,-0.12877,-2.31032,-1.09264,-1.19502,0.25,-1.19464,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,-3.05311e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.494922,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,5.82867e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,1.38778e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003262700851300,0,10,-0.148044,-2.30421,-1.09699,-1.19795,-1.19757,0.497881,8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,5.55112e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.055305,0.0809326,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,-1.66533e-16,-2.3,-1.1,-1.2,-1.2,0.5,-0.148044,-2.30421,-1.09699,-1.19795,0.25,-1.19757,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,-5.55112e-17,-2.3,-1.1,-1.2,-1.2,0.5,0.497881,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,3.33067e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,-4.996e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,3.60822e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003262955662419,0,10,-0.0817959,-2.30154,-1.0989,-1.19925,-1.199,0.49921,1.29063e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,-1.38778e-17,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,-2.77556e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,1.38778e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95314e-310,6.95314e-310,0.25,-1.1,-1.2,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,6.93889e-17,-2.3,-1.1,-1.2,-1.2,0.5,0,0.06005,0.0434876,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,-1.52656e-16,-2.3,-1.1,-1.2,-1.2,0.5,-0.0817959,-2.30154,-1.0989,-1.19925,0.25,-1.199,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,-3.19189e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.49921,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,-3.05311e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,3.747e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,68.7195,0,-2.3,0,0,0,0,0,5.44434e-310,0.25,-4.30211e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003263217830035,1,10,-0.0325665,-2.30046,-1.09966,-1.19978,-1.19966,0.499755,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,1.98372,-1.6,-1.7,-1.7,-1.7,1,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,6.95314e-310,0.25,-1.7,-1.7,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.072279,2.43011,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-0.0325665,-2.30046,-1.09966,-1.19978,0.25,-1.19966,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.499755,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,68.7195,2,-1.6,0,0,0,0,0,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003263492226191,1,10,0.0656877,-2.23957,-1.16055,-1.2615,-1.26033,0.560697,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,6.95314e-310,0.25,-1.7,-1.7,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.096652,2.2154,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.0656877,-2.23957,-1.16055,-1.2615,0.25,-1.26033,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.560697,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,68.7195,2,-1.6,0,0,0,0,0,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
1.772e+09,1772003263737786506,1,10,0.412033,-1.96527,-1.40881,-1.47859,-1.47686,0.777373,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,8.69143e-311,6.28319,10,10,0.25,5.44434e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,0.25,8.69143e-311,6.95314e-310,8.69143e-311,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95314e-310,6.95314e-310,0.25,-1.7,-1.7,4.94066e-324,5.44434e-310,5.44434e-310,0,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.092251,1.4558,0.25,1.061e-313,6.95314e-310,5.44434e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.95314e-310,6.95314e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.412033,-1.96527,-1.40881,-1.47859,0.25,-1.47686,5.44434e-310,6.37903e-310,-nan,5.44434e-310,6.95314e-310,1.96712e+278,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.777373,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95314e-310,5.44434e-310,6.95314e-310,6.95314e-310,6.37903e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.37903e-310,0,0,5.44434e-310,5.44434e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,68.7195,2,-1.6,0,0,0,0,0,5.44434e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.44434e-310,5.44434e-310,5.44434e-310,0,0,1.96712e+278,0.25
