1.77201e+09,1772005436075326391,1,56.579,1.95,0,0,0,-1.5708,0,-1.5708,0,0,0,0,0,0,0,0,0,-2.3,-1.1,-1.2,-1.2,0.5,-3.64605e-06,-1.37426,-2.07278,0.699031,-2.19987,0.942231,7.29211e-06,1.29011,1.94557,-0.656463,1.99975,-0.884461,
1.77201e+09,1772005436323874762,1,55.194,1.76342,0,0,-0.000101036,-1.64184,-0.0536597,-1.50049,-0.082992,0.095261,-0.000461418,-0.751328,-0.573534,0.699031,-0.87526,0.949321,0,-2.3,-1.1,-1.2,-1.2,0.5,0.000190405,-1.24037,-1.97194,0.566306,-2.10513,0.762777,-0.000178738,1.16443,1.85121,-0.531634,1.97624,-0.716077,
1.77201e+09,1772005436575830187,1,57.174,1.13538,0,0,-9.76157e-05,-1.92325,-0.308394,-1.34873,-0.443544,0.302884,0.000205154,-1.2403,-1.47935,0.56673,-1.95238,0.762592,0,-2.3,-1.1,-1.2,-1.2,0.5,0.000183787,-0.710036,-1.49187,0.280305,-1.42563,0.371487,-0.000172343,0.666564,1.40053,-0.263143,1.33834,-0.348743,
1.77201e+09,1772005436809777802,1,41.073,0.474192,0,0,-5.12069e-05,-2.16887,-0.697466,-1.25054,-0.896999,0.438879,0.000191949,-0.709938,-1.49187,0.280677,-1.42577,0.371397,0,-2.3,-1.1,-1.2,-1.2,0.5,-8.50754e-05,-0.247064,-0.760062,0.0951175,-0.571234,0.114905,0.000272564,0.231863,0.715056,-0.0891477,0.536466,-0.107567,
1.77201e+09,1772005437082570938,1,63.876,0.0954607,0,0,-5.95958e-05,-2.27864,-0.987626,-1.21401,-1.16928,0.487601,-7.78261e-05,-0.247006,-0.760062,0.0952929,-0.618548,0.114894,0,-2.3,-1.1,-1.2,-1.2,0.5,0.000112266,-0.040246,-0.211783,0.0264089,-0.0578929,0.023368,-0.00010534,0.0377812,0.198818,-0.0247899,0.0543484,-0.0219375,
1.77201e+09,1772005437334280550,1,65.647,0.0383969,0,0,-4.57852e-05,-2.30798,-1.11482,-1.20221,-1.25108,0.500662,0.000117174,-0.0402524,-0.211734,0.0264089,-0.0578768,0.0233365,0,-2.3,-1.1,-1.2,-1.2,0.5,8.38958e-05,0.0150437,0.027922,0.00415609,0.0962684,-0.00124701,-7.62213e-05,-0.0141209,-0.0262123,-0.00390144,-0.0903732,0.00117067,
1.77201e+09,1772005437584334513,1,65.666,2.36721,0,1,-2.28102e-05,-2.30844,-1.13168,-1.19961,-1.24067,0.50212,8.48793e-05,0.0150399,0.027922,0.00411259,0.0962709,-0.00123476,2,-1.6,-1.7,-1.7,-1.7,1,3.00001,1.33513,-1.07106,-0.943044,-0.865668,0.938312,-2,-1.25339,1.00548,0.885306,0.812668,-0.880864,
1.77201e+09,1772005437826788403,1,58.161,2.18982,0,1,0.0637091,-2.24115,-1.18843,-1.2634,-1.28022,0.565756,0.709043,0.721983,-0.681245,-0.717454,-0.612044,0.710409,2,-1.6,-1.7,-1.7,-1.7,1,2.93629,1.20832,-0.964109,-0.822825,-0.791128,0.818383,-2,-1.13434,0.905082,0.772449,0.742692,-0.768278,
1.77201e+09,1772005438093171017,1,74.508,1.47896,0,1,0.368578,-1.96764,-1.42003,-1.4723,-1.47548,0.77333,1.70585,1.20838,-0.964109,-0.822116,-0.791202,0.81834,2,-1.6,-1.7,-1.7,-1.7,1,2.63142,0.692854,-0.527643,-0.429132,-0.423136,0.427185,-2,-0.650437,0.495335,0.402858,0.39723,-0.401031,
1.77201e+09,1772005438326864925,1,58.222,0.752607,0,1,0.923908,-1.72175,-1.60911,-1.62813,-1.62623,0.929155,2.63145,0.692874,-0.527643,-0.428833,-0.424423,0.427404,2,-1.6,-1.7,-1.7,-1.7,1,2.00869,0.22943,-0.171316,-0.135483,-0.138834,0.13351,-1.86519,-0.215356,0.160861,0.127226,0.130127,-0.125331,
