1.772e+09,1772003406144940122,1,1.555,93.189,0,0,0,-1.5708,0,-1.5708,0,0,0,0,0,0,0,0,0,-2.3,-1.1,-1.2,-1.2,0.5,0,-0.985218,-1.4862,0.500986,-1.62131,0.675547,0,0.632191,0.953662,-0.321471,1.04036,-0.433483,
1.772e+09,1772003406394458235,1,1.075,70.914,0,0,-0.000119692,-1.69354,-0.093076,-1.47864,-0.143367,0.125468,-0.000271048,-0.982447,-0.759803,0.500986,-1.14132,0.681501,0,-2.3,-1.1,-1.2,-1.2,0.5,0.000161715,-0.819378,-1.36045,0.376468,-1.42761,0.506029,-0.000103769,0.525776,0.872969,-0.241571,0.916065,-0.324707,
1.772e+09,1772003406645027462,1,1.594,32.8071,0,0,-8.07913e-05,-1.90279,-0.390188,-1.3818,-0.491064,0.256498,0.000176419,-0.819306,-1.36045,0.376905,-1.4277,0.505839,0,-2.3,-1.1,-1.2,-1.2,0.5,0.000109157,-0.53667,-0.959022,0.245628,-0.957839,0.328994,-7.00433e-05,0.344369,0.615382,-0.157614,0.614623,-0.211108,
1.772e+09,1772003406894677654,1,1.223,12.8619,0,0,-5.08171e-05,-2.04918,-0.653641,-1.31718,-0.761391,0.343905,0.000117061,-0.536595,-0.959022,0.245986,-0.957957,0.328879,0,-2.3,-1.1,-1.2,-1.2,0.5,6.86587e-05,-0.338888,-0.603073,0.158316,-0.592602,0.210899,-4.40567e-05,0.217457,0.386978,-0.101587,0.380259,-0.135329,
1.772e+09,1772003407144592898,1,1.147,5.02982,0,0,-3.25157e-05,-2.1399,-0.822229,-1.27614,-0.928206,0.399059,7.52241e-05,-0.338813,-0.603073,0.158637,-0.59275,0.210818,0,-2.3,-1.1,-1.2,-1.2,0.5,4.39317e-05,-0.216309,-0.375295,0.102873,-0.367219,0.136381,-2.819e-05,0.138801,0.240818,-0.0660113,0.235636,-0.0875123,
1.772e+09,1772003407394613599,1,1.145,2.05081,0,0,-1.87743e-05,-2.19638,-0.923429,-1.2497,-1.02727,0.434227,5.87771e-05,-0.21622,-0.375295,0.103107,-0.367474,0.13637,0,-2.3,-1.1,-1.2,-1.2,0.5,2.53659e-05,-0.140006,-0.238564,0.0671542,-0.233377,0.0888651,-1.62767e-05,0.0898386,0.153081,-0.0430913,0.149753,-0.0570227,
1.772e+09,1772003407644491703,1,1.066,0.857641,0,0,-1.09521e-05,-2.23248,-0.986132,-1.23253,-1.08857,0.456995,3.2095e-05,-0.139963,-0.238564,0.0672819,-0.233486,0.0888541,0,-2.3,-1.1,-1.2,-1.2,0.5,1.47973e-05,-0.0912249,-0.153846,0.0439522,-0.150549,0.0581033,-9.49506e-06,0.0585369,0.0987197,-0.0282031,0.0966035,-0.0372835,
1.772e+09,1772003407894936734,1,1.437,0.361708,0,0,-6.26686e-06,-2.25598,-1.02616,-1.22132,-1.12775,0.471885,1.92667e-05,-0.0912216,-0.153736,0.0439522,-0.15059,0.0581512,0,-2.3,-1.1,-1.2,-1.2,0.5,8.46711e-06,-0.0594696,-0.0997606,0.0288079,-0.0976102,0.0379858,-5.43315e-06,0.0381603,0.0640141,-0.0184854,0.0626342,-0.0243746,
1.772e+09,1772003408145295020,1,1.85,148.171,0,1,-2.88266e-06,-2.27116,-1.05176,-1.21397,-1.15282,0.481552,1.40342e-05,-0.0594303,-0.0997606,0.0289422,-0.0977014,0.037971,2,-1.6,-1.7,-1.7,-1.7,1,2.70219,0.906802,-0.875829,-0.65667,-0.739295,0.700472,-1.73393,-0.581874,0.561999,0.42137,0.474388,-0.449477,
1.772e+09,1772003408394817931,1,1.343,120.474,0,1,0.117521,-2.16886,-1.18946,-1.31509,-1.28096,0.596867,0.958068,0.895917,-0.875829,-0.657066,-0.739238,0.700545,2,-1.6,-1.7,-1.7,-1.7,1,2.54341,0.76858,-0.68979,-0.520054,-0.566168,0.544671,-1.63204,-0.49318,0.442622,0.333706,0.363297,-0.349503,
1.772e+09,1772003408644752500,1,1.366,71.7509,0,1,0.486442,-1.97349,-1.36729,-1.4481,-1.42719,0.736945,1.97414,0.768611,-0.68979,-0.519618,-0.564989,0.544456,2,-1.6,-1.7,-1.7,-1.7,1,2.04496,0.504622,-0.449517,-0.340343,-0.368595,0.355411,-1.3122,-0.323805,0.288444,0.21839,0.236519,-0.228059,
