1.765292046000000000e+09,9.285700570000000000e+08,0.000000000000000000e+00
1.765292094000000000e+09,4.307843960000000000e+08,1.000000000000000000e+00
1.765292101000000000e+09,2.185552300000000000e+08,2.000000000000000000e+00
